Time,Signal,Price,Balance
2025-07-21T18:45:00.000000000Z,SELL,1.16905,101169.44000000009
2025-07-21T19:00:00.000000000Z,BUY,1.16921,98831.02000000008
2025-07-21T20:00:00.000000000Z,SELL,1.16898,101168.98000000007
2025-07-21T20:50:00.000000000Z,BUY,1.16934,98830.30000000008
2025-07-21T23:15:00.000000000Z,SELL,1.1692,101168.70000000007
2025-07-21T23:50:00.000000000Z,BUY,1.16954,98829.62000000008
2025-07-22T00:05:00.000000000Z,SELL,1.16872,101167.06000000008
2025-07-22T02:05:00.000000000Z,BUY,1.16908,98828.90000000008
2025-07-22T03:10:00.000000000Z,SELL,1.16861,101166.12000000008
2025-07-22T04:20:00.000000000Z,BUY,1.16926,98827.6000000001
2025-07-22T05:15:00.000000000Z,SELL,1.16875,101165.1000000001
2025-07-22T06:30:00.000000000Z,BUY,1.16892,98827.2600000001
2025-07-22T06:40:00.000000000Z,SELL,1.16858,101164.4200000001
2025-07-22T06:45:00.000000000Z,BUY,1.16888,98826.66000000009
2025-07-22T07:20:00.000000000Z,SELL,1.16858,101163.8200000001
2025-07-22T07:40:00.000000000Z,BUY,1.16891,98826.00000000009
2025-07-22T07:55:00.000000000Z,SELL,1.1686,101163.2000000001
2025-07-22T08:05:00.000000000Z,BUY,1.1691,98825.00000000009
2025-07-22T10:50:00.000000000Z,SELL,1.17018,101165.36000000007
2025-07-22T13:40:00.000000000Z,BUY,1.16994,98825.48000000007
2025-07-22T17:20:00.000000000Z,SELL,1.17499,101175.46000000008
2025-07-22T18:50:00.000000000Z,BUY,1.17472,98826.02000000008
2025-07-22T20:20:00.000000000Z,SELL,1.17494,101175.90000000008
2025-07-22T20:30:00.000000000Z,BUY,1.175,98825.90000000008
2025-07-22T21:35:00.000000000Z,SELL,1.17498,101175.86000000007
2025-07-22T23:10:00.000000000Z,BUY,1.17558,98824.70000000007
2025-07-22T23:25:00.000000000Z,SELL,1.17434,101173.38000000006
2025-07-23T00:45:00.000000000Z,BUY,1.17402,98825.34000000005
2025-07-23T01:25:00.000000000Z,SELL,1.17392,101173.18000000005
2025-07-23T03:15:00.000000000Z,BUY,1.17396,98825.26000000004
2025-07-23T04:10:00.000000000Z,SELL,1.1737,101172.66000000003
2025-07-23T06:25:00.000000000Z,BUY,1.17348,98825.70000000004
2025-07-23T07:55:00.000000000Z,SELL,1.17418,101174.06000000003
2025-07-23T08:10:00.000000000Z,BUY,1.17436,98825.34000000003
2025-07-23T08:25:00.000000000Z,SELL,1.17388,101173.10000000003
2025-07-23T09:50:00.000000000Z,BUY,1.17364,98825.82000000004
2025-07-23T10:10:00.000000000Z,SELL,1.17299,101171.80000000005
2025-07-23T12:00:00.000000000Z,BUY,1.17288,98826.04000000004
2025-07-23T12:05:00.000000000Z,SELL,1.17264,101171.32000000004
2025-07-23T12:15:00.000000000Z,BUY,1.17326,98824.80000000005
2025-07-23T12:35:00.000000000Z,SELL,1.17226,101169.32000000004
2025-07-23T14:00:00.000000000Z,BUY,1.17332,98822.68000000002
2025-07-23T15:40:00.000000000Z,SELL,1.1725,101167.68000000002
2025-07-23T16:00:00.000000000Z,BUY,1.17568,98816.32000000004
2025-07-23T19:40:00.000000000Z,SELL,1.17704,101170.40000000002
2025-07-23T20:00:00.000000000Z,BUY,1.17748,98815.44000000003
2025-07-23T20:50:00.000000000Z,SELL,1.17708,101169.60000000003
2025-07-23T21:35:00.000000000Z,BUY,1.17744,98814.72000000003
2025-07-23T22:05:00.000000000Z,SELL,1.17732,101169.36000000004
2025-07-23T22:15:00.000000000Z,BUY,1.17738,98814.60000000003
2025-07-24T00:00:00.000000000Z,SELL,1.17706,101168.72000000003
2025-07-24T01:10:00.000000000Z,BUY,1.1772,98814.32000000004
2025-07-24T02:40:00.000000000Z,SELL,1.17735,101169.02000000005
2025-07-24T03:00:00.000000000Z,BUY,1.17767,98813.68000000005
