Time,Signal,Price,Balance
2025-08-10T21:00:00.000000000Z,SELL,198.482,301412.0
2025-08-10T22:20:00.000000000Z,BUY,198.572,-95732.0
2025-08-10T23:30:00.000000000Z,SELL,198.55,301368.0
2025-08-11T01:10:00.000000000Z,BUY,198.521,-95674.0
2025-08-11T02:50:00.000000000Z,SELL,198.563,301452.0
2025-08-11T04:05:00.000000000Z,BUY,198.561,-95670.0
2025-08-11T07:15:00.000000000Z,SELL,198.67,301670.0
2025-08-11T08:40:00.000000000Z,BUY,198.564,-95458.0
2025-08-11T11:05:00.000000000Z,SELL,198.676,301894.0
2025-08-11T13:25:00.000000000Z,BUY,198.534,-95174.0
2025-08-11T14:25:00.000000000Z,SELL,198.485,301796.0
2025-08-11T15:50:00.000000000Z,BUY,198.53,-95264.0
2025-08-11T20:35:00.000000000Z,SELL,198.972,302680.0
2025-08-11T22:15:00.000000000Z,BUY,198.974,-95268.0
